date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:02:58	5012/5012	U-----	200	untouched ('')	image/jpeg	date:Sat,%2020%20May%202017%2018:51:48%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/028/thumb/IMG_0208.JPG?1495306307	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/028/thumb/IMG_0208ddb4.jpg	(from https://beverleybeaversbadminton.club/gallery)
20:03:21	42016/42016	U-----	200	untouched ('')	image/jpeg	date:Sat,%2020%20May%202017%2018:51:48%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/029/full/IMG_0210.JPG?1495306308	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/029/full/IMG_02106bb2.jpg	(from https://beverleybeaversbadminton.club/gallery)
20:03:21	4718/4718	U-----	200	untouched ('')	image/jpeg	date:Sat,%2020%20May%202017%2018:51:48%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/029/thumb/IMG_0210.JPG?1495306308	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/029/thumb/IMG_02106bb2.jpg	(from https://beverleybeaversbadminton.club/gallery)
20:03:21	47921/47921	U-----	200	untouched ('')	image/jpeg	date:Sat,%2020%20May%202017%2018:51:49%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/030/full/IMG_0211.JPG?1495306309	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/030/full/IMG_0211cef8.jpg	(from https://beverleybeaversbadminton.club/gallery)
20:03:23	674/674	U--MC-	200	updated ('OK')	text/javascript	date:Wed,%2015%20Apr%202020%2019:03:22%20GMT	https://www.google.com/recaptcha/api.js	/Users/davealmond/websites/Badders/www.google.com/recaptcha/api.js	(from https://beverleybeaversbadminton.club/contact)
20:03:26	6473/6473	U-----	200	untouched ('')	image/jpeg	date:Sat,%2020%20May%202017%2018:51:49%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/030/thumb/IMG_0211.JPG?1495306309	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/030/thumb/IMG_0211cef8.jpg	(from https://beverleybeaversbadminton.club/gallery)
20:03:49	146152/146152	U-----	200	untouched ('')	image/jpeg	date:Sat,%2022%20Apr%202017%2017:19:23%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/002/std/beavers-t-shirt-banner.jpg?1469357380	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/002/std/beavers-t-shirt-banner4297.jpg	(from https://beverleybeaversbadminton.club/social-wall)
20:03:49	184467/184467	U-----	200	untouched ('')	image/jpeg	date:Sat,%2016%20Dec%202017%2019:47:54%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/005/std/beavers-aa-racket-banner.jpg?1513453673	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/005/std/beavers-aa-racket-banner0bb6.jpg	(from https://beverleybeaversbadminton.club/racket-stringing)
20:03:50	8111/8111	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/noun_243411_cc-be5dd99e8c80af4cf32b4ffabdde5d801a4b335cca4639a8c4e9b4b03fe5fcf7.svg	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/noun_243411_cc-be5dd99e8c80af4cf32b4ffabdde5d801a4b335cca4639a8c4e9b4b03fe5fcf7.svg	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:03:53	1616/1616	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/noun_237809_cc-44c76d44bdb3499c4f23f1f1d91a9778c956ea1310d5e9942bd3952af7c753da.svg	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/noun_237809_cc-44c76d44bdb3499c4f23f1f1d91a9778c956ea1310d5e9942bd3952af7c753da.svg	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:04:16	2492/2492	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/noun_142081_cc-ab6036b45395feffe61bf2350c3c382f893d961e3c40b71e0e5d2ccdb3d57e77.svg	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/noun_142081_cc-ab6036b45395feffe61bf2350c3c382f893d961e3c40b71e0e5d2ccdb3d57e77.svg	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:04:16	1171/1171	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/noun_287792_cc-1e6abe064257bb56f892999765c2e03b19c13fdd7a677a9c8889ae2e606daeca.svg	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/noun_287792_cc-1e6abe064257bb56f892999765c2e03b19c13fdd7a677a9c8889ae2e606daeca.svg	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:04:17	13620/13620	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/noun_243414_cc-adeff89ded978a6ae66c54c4fd63886c6a254574543286885fecd5f7ef665f66.svg	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/noun_243414_cc-adeff89ded978a6ae66c54c4fd63886c6a254574543286885fecd5f7ef665f66.svg	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:04:18	1415/1415	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/noun_29984_cc-d6bdc822dcffc6c851ff8aabc9afe60dc8e5e2173eb0aa65b2b6338bfbe2e817.svg	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/noun_29984_cc-d6bdc822dcffc6c851ff8aabc9afe60dc8e5e2173eb0aa65b2b6338bfbe2e817.svg	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:04:18	52596/52596	U-----	200	untouched ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/noun_198230_cc-8b9392ede92162013b4fd5b957f9d1d701679d342d57a7068c58e5b46399de8f.svg	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/noun_198230_cc-8b9392ede92162013b4fd5b957f9d1d701679d342d57a7068c58e5b46399de8f.svg	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
20:04:18	4762/4762	U-----	200	untouched ('')	image/png	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/icons/social/share-d59fa5b09d8fc55c014adc1d994a6a9d319d20be956b70ecd28a033d758783e9.png	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/icons/social/share-d59fa5b09d8fc55c014adc1d994a6a9d319d20be956b70ecd28a033d758783e9.png	(from https://beverleybeaversbadminton.club/assets/application-6c8ef543b7e1fbc6931e3b1c4d01fc81e6cf8aa189659db169d51416cf4c6d78.css)
